channel,comment
13,Channel 13: Huge fluctuation from 263.50 µV to 99.46 µV at sample 1070.
13,Channel 13: Huge fluctuation from 99.46 µV to -139.95 µV at sample 1071.
13,Channel 13: Huge fluctuation from -139.95 µV to 252.66 µV at sample 1072.
13,Channel 13: Huge fluctuation from 239.79 µV to -41.28 µV at sample 1074.
13,Channel 13: Huge fluctuation from -41.28 µV to 9.93 µV at sample 1075.
13,Channel 13: Huge fluctuation from 9.93 µV to 296.95 µV at sample 1076.
13,Channel 13: Huge fluctuation from 275.80 µV to 0.40 µV at sample 1078.
13,Channel 13: Huge fluctuation from -12.88 µV to 657.71 µV at sample 1080.
13,Channel 13: Huge fluctuation from 657.71 µV to 483.12 µV at sample 1081.
13,Channel 13: Huge fluctuation from 483.12 µV to -34.29 µV at sample 1082.
13,Channel 13: Huge fluctuation from 13.62 µV to 329.28 µV at sample 1084.
13,Channel 13: Huge fluctuation from 329.28 µV to 194.56 µV at sample 1085.
13,Channel 13: Huge fluctuation from 194.56 µV to -161.94 µV at sample 1086.
13,Channel 13: Huge fluctuation from -161.94 µV to 111.17 µV at sample 1087.
13,Channel 13: Huge fluctuation from 111.17 µV to 373.75 µV at sample 1088.
13,Channel 13: Huge fluctuation from 373.75 µV to 138.14 µV at sample 1089.
13,Channel 13: Huge fluctuation from 138.14 µV to -120.38 µV at sample 1090.
13,Channel 13: Huge fluctuation from -120.38 µV to 155.80 µV at sample 1091.
13,Channel 13: Huge fluctuation from 155.80 µV to 374.77 µV at sample 1092.
13,Channel 13: Huge fluctuation from 374.77 µV to 114.01 µV at sample 1093.
13,Channel 13: Huge fluctuation from 114.01 µV to -40.87 µV at sample 1094.
13,Channel 13: Huge fluctuation from -40.87 µV to 213.48 µV at sample 1095.
13,Channel 13: Huge fluctuation from 213.48 µV to 365.76 µV at sample 1096.
13,Channel 13: Huge fluctuation from 365.76 µV to 58.09 µV at sample 1097.
13,Channel 13: Huge fluctuation from 58.09 µV to -127.00 µV at sample 1098.
13,Channel 13: Huge fluctuation from -127.00 µV to 460.47 µV at sample 1099.
13,Channel 13: Huge fluctuation from 460.47 µV to 571.40 µV at sample 1100.
13,Channel 13: Huge fluctuation from 571.40 µV to 78.63 µV at sample 1101.
13,Channel 13: Huge fluctuation from 78.63 µV to -57.49 µV at sample 1102.
13,Channel 13: Huge fluctuation from -57.49 µV to 350.94 µV at sample 1103.
13,Channel 13: Huge fluctuation from 309.32 µV to 74.47 µV at sample 1105.
13,Channel 13: Huge fluctuation from 74.47 µV to -7.61 µV at sample 1106.
13,Channel 13: Huge fluctuation from -7.61 µV to 294.38 µV at sample 1107.
13,Channel 13: Huge fluctuation from 294.38 µV to 213.30 µV at sample 1108.
13,Channel 13: Huge fluctuation from 213.30 µV to -2.43 µV at sample 1109.
13,Channel 13: Huge fluctuation from -2.43 µV to 57.99 µV at sample 1110.
13,Channel 13: Huge fluctuation from 57.99 µV to 340.52 µV at sample 1111.
13,Channel 13: Huge fluctuation from 340.52 µV to 162.96 µV at sample 1112.
13,Channel 13: Huge fluctuation from 162.96 µV to 10.96 µV at sample 1113.
13,Channel 13: Huge fluctuation from 10.96 µV to 123.46 µV at sample 1114.
13,Channel 13: Huge fluctuation from 123.46 µV to 326.76 µV at sample 1115.
13,Channel 13: Huge fluctuation from 326.76 µV to 109.18 µV at sample 1116.
13,Channel 13: Huge fluctuation from 109.18 µV to 11.10 µV at sample 1117.
13,Channel 13: Huge fluctuation from 11.10 µV to 349.27 µV at sample 1118.
13,Channel 13: Huge fluctuation from 349.27 µV to 603.28 µV at sample 1119.
13,Channel 13: Huge fluctuation from 603.28 µV to 162.11 µV at sample 1120.
13,Channel 13: Huge fluctuation from 162.11 µV to 67.38 µV at sample 1121.
13,Channel 13: Huge fluctuation from 67.38 µV to 159.76 µV at sample 1122.
13,Channel 13: Huge fluctuation from 159.76 µV to 357.12 µV at sample 1123.
13,Channel 13: Huge fluctuation from 357.12 µV to 19.68 µV at sample 1124.
13,Channel 13: Huge fluctuation from 19.68 µV to -55.98 µV at sample 1125.
13,Channel 13: Huge fluctuation from -55.98 µV to 315.95 µV at sample 1126.
13,Channel 13: Huge fluctuation from 315.95 µV to 184.13 µV at sample 1127.
13,Channel 13: Huge fluctuation from 184.13 µV to 34.59 µV at sample 1128.
13,Channel 13: Huge fluctuation from 7.17 µV to 298.40 µV at sample 1130.
13,Channel 13: Huge fluctuation from 298.40 µV to 200.01 µV at sample 1131.
13,Channel 13: Huge fluctuation from 200.01 µV to -123.49 µV at sample 1132.
13,Channel 13: Huge fluctuation from -123.49 µV to 63.96 µV at sample 1133.
13,Channel 13: Huge fluctuation from 63.96 µV to 256.42 µV at sample 1134.
13,Channel 13: Huge fluctuation from 210.03 µV to -123.21 µV at sample 1136.
13,Channel 13: Huge fluctuation from -123.21 µV to 222.87 µV at sample 1137.
13,Channel 13: Huge fluctuation from 222.87 µV to 545.13 µV at sample 1138.
13,Channel 13: Huge fluctuation from 545.13 µV to 258.45 µV at sample 1139.
13,Channel 13: Huge fluctuation from 258.45 µV to -47.67 µV at sample 1140.
13,Channel 13: Huge fluctuation from -47.67 µV to 145.05 µV at sample 1141.
13,Channel 13: Huge fluctuation from 145.05 µV to 391.09 µV at sample 1142.
13,Channel 13: Huge fluctuation from 391.09 µV to 102.35 µV at sample 1143.
13,Channel 13: Huge fluctuation from 102.35 µV to 40.03 µV at sample 1144.
13,Channel 13: Huge fluctuation from 40.03 µV to 173.62 µV at sample 1145.
13,Channel 13: Huge fluctuation from 173.62 µV to 394.79 µV at sample 1146.
13,Channel 13: Huge fluctuation from 394.79 µV to 68.06 µV at sample 1147.
13,Channel 13: Huge fluctuation from 68.06 µV to -120.11 µV at sample 1148.
13,Channel 13: Huge fluctuation from -120.11 µV to 291.64 µV at sample 1149.
13,Channel 13: Huge fluctuation from 247.87 µV to 35.82 µV at sample 1151.
13,Channel 13: Huge fluctuation from 35.82 µV to -21.87 µV at sample 1152.
13,Channel 13: Huge fluctuation from -21.87 µV to 225.55 µV at sample 1153.
13,Channel 13: Huge fluctuation from 225.55 µV to 285.35 µV at sample 1154.
13,Channel 13: Huge fluctuation from 285.35 µV to -14.32 µV at sample 1155.
13,Channel 13: Huge fluctuation from 26.95 µV to 509.03 µV at sample 1157.
13,Channel 13: Huge fluctuation from 509.03 µV to 372.47 µV at sample 1158.
13,Channel 13: Huge fluctuation from 372.47 µV to -140.38 µV at sample 1159.
13,Channel 13: Huge fluctuation from -140.38 µV to 63.13 µV at sample 1160.
13,Channel 13: Huge fluctuation from 63.13 µV to 306.79 µV at sample 1161.
13,Channel 13: Huge fluctuation from 306.79 µV to 147.46 µV at sample 1162.
13,Channel 13: Huge fluctuation from 147.46 µV to -84.56 µV at sample 1163.
13,Channel 13: Huge fluctuation from -84.56 µV to 123.30 µV at sample 1164.
13,Channel 13: Huge fluctuation from 123.30 µV to 277.47 µV at sample 1165.
13,Channel 13: Huge fluctuation from 277.47 µV to 110.40 µV at sample 1166.
13,Channel 13: Huge fluctuation from 110.40 µV to -22.79 µV at sample 1167.
13,Channel 13: Huge fluctuation from -22.79 µV to 195.95 µV at sample 1168.
13,Channel 13: Huge fluctuation from 237.01 µV to 79.79 µV at sample 1170.
13,Channel 13: Huge fluctuation from 79.79 µV to 14.26 µV at sample 1171.
13,Channel 13: Huge fluctuation from 14.26 µV to 259.97 µV at sample 1172.
13,Channel 13: Huge fluctuation from 259.97 µV to 316.47 µV at sample 1173.
13,Channel 13: Huge fluctuation from 316.47 µV to 77.04 µV at sample 1174.
13,Channel 13: Huge fluctuation from 30.25 µV to 476.30 µV at sample 1176.
13,Channel 13: Huge fluctuation from 476.30 µV to 602.73 µV at sample 1177.
13,Channel 13: Huge fluctuation from 602.73 µV to -88.60 µV at sample 1178.
13,Channel 13: Huge fluctuation from -88.60 µV to 26.08 µV at sample 1179.
13,Channel 13: Huge fluctuation from 26.08 µV to 233.63 µV at sample 1180.
13,Channel 13: Huge fluctuation from 242.03 µV to 60.98 µV at sample 1182.
13,Channel 13: Huge fluctuation from 78.82 µV to 257.43 µV at sample 1184.
13,Channel 13: Huge fluctuation from 257.43 µV to 149.26 µV at sample 1185.
13,Channel 13: Huge fluctuation from 149.26 µV to -118.95 µV at sample 1186.
13,Channel 13: Huge fluctuation from -118.95 µV to 99.70 µV at sample 1187.
13,Channel 13: Huge fluctuation from 99.70 µV to 245.69 µV at sample 1188.
13,Channel 13: Huge fluctuation from 245.69 µV to 133.92 µV at sample 1189.
13,Channel 13: Huge fluctuation from 133.92 µV to -21.92 µV at sample 1190.
13,Channel 13: Huge fluctuation from -21.92 µV to 146.99 µV at sample 1191.
13,Channel 13: Huge fluctuation from 146.99 µV to 390.41 µV at sample 1192.
13,Channel 13: Huge fluctuation from 390.41 µV to 112.92 µV at sample 1193.
13,Channel 13: Huge fluctuation from 112.92 µV to -181.60 µV at sample 1194.
13,Channel 13: Huge fluctuation from -181.60 µV to 370.49 µV at sample 1195.
13,Channel 13: Huge fluctuation from 370.49 µV to 581.73 µV at sample 1196.
13,Channel 13: Huge fluctuation from 581.73 µV to 70.17 µV at sample 1197.
13,Channel 13: Huge fluctuation from 70.17 µV to -4.50 µV at sample 1198.
13,Channel 13: Huge fluctuation from -4.50 µV to 284.69 µV at sample 1199.
13,Channel 13: Huge fluctuation from 326.22 µV to 77.22 µV at sample 1201.
13,Channel 13: Huge fluctuation from 77.22 µV to -62.77 µV at sample 1202.
13,Channel 13: Huge fluctuation from -62.77 µV to 277.22 µV at sample 1203.
13,Channel 13: Huge fluctuation from 269.30 µV to -106.27 µV at sample 1205.
13,Channel 13: Huge fluctuation from -106.27 µV to 39.34 µV at sample 1206.
13,Channel 13: Huge fluctuation from 39.34 µV to 333.58 µV at sample 1207.
13,Channel 13: Huge fluctuation from 333.58 µV to 190.29 µV at sample 1208.
13,Channel 13: Huge fluctuation from 190.29 µV to -113.02 µV at sample 1209.
13,Channel 13: Huge fluctuation from -113.02 µV to 110.65 µV at sample 1210.
13,Channel 13: Huge fluctuation from 110.65 µV to 226.96 µV at sample 1211.
13,Channel 13: Huge fluctuation from 226.96 µV to 165.24 µV at sample 1212.
13,Channel 13: Huge fluctuation from 165.24 µV to -140.40 µV at sample 1213.
13,Channel 13: Huge fluctuation from -140.40 µV to 258.68 µV at sample 1214.
13,Channel 13: Huge fluctuation from 258.68 µV to 692.38 µV at sample 1215.
13,Channel 13: Huge fluctuation from 692.38 µV to 119.52 µV at sample 1216.
13,Channel 13: Huge fluctuation from 119.52 µV to 65.07 µV at sample 1217.
13,Channel 13: Huge fluctuation from 65.07 µV to 192.78 µV at sample 1218.
13,Channel 13: Huge fluctuation from 210.92 µV to 84.35 µV at sample 1220.
13,Channel 13: Huge fluctuation from 84.35 µV to -59.36 µV at sample 1221.
13,Channel 13: Huge fluctuation from -59.36 µV to 246.56 µV at sample 1222.
13,Channel 13: Huge fluctuation from 246.56 µV to 349.21 µV at sample 1223.
13,Channel 13: Huge fluctuation from 349.21 µV to 57.84 µV at sample 1224.
13,Channel 13: Huge fluctuation from 57.84 µV to 3.01 µV at sample 1225.
13,Channel 13: Huge fluctuation from 3.01 µV to 298.04 µV at sample 1226.
13,Channel 13: Huge fluctuation from 298.04 µV to 244.24 µV at sample 1227.
13,Channel 13: Huge fluctuation from 244.24 µV to -46.72 µV at sample 1228.
13,Channel 13: Huge fluctuation from -46.72 µV to 50.89 µV at sample 1229.
13,Channel 13: Huge fluctuation from 50.89 µV to 312.60 µV at sample 1230.
13,Channel 13: Huge fluctuation from 312.60 µV to 202.49 µV at sample 1231.
13,Channel 13: Huge fluctuation from 202.49 µV to -3.94 µV at sample 1232.
13,Channel 13: Huge fluctuation from -3.94 µV to 109.72 µV at sample 1233.
13,Channel 13: Huge fluctuation from 109.72 µV to 568.16 µV at sample 1234.
13,Channel 13: Huge fluctuation from 568.16 µV to 182.11 µV at sample 1235.
13,Channel 13: Huge fluctuation from 182.11 µV to -91.26 µV at sample 1236.
13,Channel 13: Huge fluctuation from -91.26 µV to 97.79 µV at sample 1237.
13,Channel 13: Huge fluctuation from 97.79 µV to 340.37 µV at sample 1238.
13,Channel 13: Huge fluctuation from 340.37 µV to 136.70 µV at sample 1239.
13,Channel 13: Huge fluctuation from 136.70 µV to -64.56 µV at sample 1240.
13,Channel 13: Huge fluctuation from -64.56 µV to 151.61 µV at sample 1241.
13,Channel 13: Huge fluctuation from 151.61 µV to 209.59 µV at sample 1242.
13,Channel 13: Huge fluctuation from 209.59 µV to 100.39 µV at sample 1243.
13,Channel 13: Huge fluctuation from 100.39 µV to 41.58 µV at sample 1244.
13,Channel 13: Huge fluctuation from 41.58 µV to 159.14 µV at sample 1245.
13,Channel 13: Huge fluctuation from 159.14 µV to 351.22 µV at sample 1246.
13,Channel 13: Huge fluctuation from 351.22 µV to -5.21 µV at sample 1247.
13,Channel 13: Huge fluctuation from -5.21 µV to -83.98 µV at sample 1248.
13,Channel 13: Huge fluctuation from -83.98 µV to 274.02 µV at sample 1249.
13,Channel 13: Huge fluctuation from 274.02 µV to 339.90 µV at sample 1250.
13,Channel 13: Huge fluctuation from 339.90 µV to -4.61 µV at sample 1251.
13,Channel 13: Huge fluctuation from -19.30 µV to 527.33 µV at sample 1253.
13,Channel 13: Huge fluctuation from 527.33 µV to 264.79 µV at sample 1254.
13,Channel 13: Huge fluctuation from 264.79 µV to 40.97 µV at sample 1255.
13,Channel 13: Huge fluctuation from 22.74 µV to 243.40 µV at sample 1257.
13,Channel 13: Huge fluctuation from 226.08 µV to 23.19 µV at sample 1259.
13,Channel 13: Huge fluctuation from 23.19 µV to 94.11 µV at sample 1260.
13,Channel 13: Huge fluctuation from 94.11 µV to 295.17 µV at sample 1261.
13,Channel 13: Huge fluctuation from 295.17 µV to 140.41 µV at sample 1262.
13,Channel 13: Huge fluctuation from 140.41 µV to -104.21 µV at sample 1263.
13,Channel 13: Huge fluctuation from -104.21 µV to 124.42 µV at sample 1264.
13,Channel 13: Huge fluctuation from 124.42 µV to 388.55 µV at sample 1265.
13,Channel 13: Huge fluctuation from 388.55 µV to 109.85 µV at sample 1266.
13,Channel 13: Huge fluctuation from 109.85 µV to -161.01 µV at sample 1267.
13,Channel 13: Huge fluctuation from -161.01 µV to 178.15 µV at sample 1268.
13,Channel 13: Huge fluctuation from 178.15 µV to 388.08 µV at sample 1269.
13,Channel 13: Huge fluctuation from 388.08 µV to 185.23 µV at sample 1270.
13,Channel 13: Huge fluctuation from 185.23 µV to -177.63 µV at sample 1271.
13,Channel 13: Huge fluctuation from -177.63 µV to 437.39 µV at sample 1272.
13,Channel 13: Huge fluctuation from 437.39 µV to 321.45 µV at sample 1273.
13,Channel 13: Huge fluctuation from 321.45 µV to 88.39 µV at sample 1274.
13,Channel 13: Huge fluctuation from 40.22 µV to 177.80 µV at sample 1276.
13,Channel 13: Huge fluctuation from 177.80 µV to 326.36 µV at sample 1277.
13,Channel 13: Huge fluctuation from 326.36 µV to -21.34 µV at sample 1278.
13,Channel 13: Huge fluctuation from -29.34 µV to 522.19 µV at sample 1280.
13,Channel 13: Huge fluctuation from 522.19 µV to 457.94 µV at sample 1281.
13,Channel 13: Huge fluctuation from 457.94 µV to 2.14 µV at sample 1282.
13,Channel 13: Huge fluctuation from 29.61 µV to 380.89 µV at sample 1284.
13,Channel 13: Huge fluctuation from 380.89 µV to 148.98 µV at sample 1285.
13,Channel 13: Huge fluctuation from 148.98 µV to 24.92 µV at sample 1286.
13,Channel 13: Huge fluctuation from 24.92 µV to 87.21 µV at sample 1287.
13,Channel 13: Huge fluctuation from 87.21 µV to 345.21 µV at sample 1288.
13,Channel 13: Huge fluctuation from 345.21 µV to 132.83 µV at sample 1289.
13,Channel 13: Huge fluctuation from 132.83 µV to -107.39 µV at sample 1290.
13,Channel 13: Huge fluctuation from -107.39 µV to 144.50 µV at sample 1291.
13,Channel 13: Huge fluctuation from 144.50 µV to 390.99 µV at sample 1292.
13,Channel 13: Huge fluctuation from 390.99 µV to 83.68 µV at sample 1293.
13,Channel 13: Huge fluctuation from 83.68 µV to -99.34 µV at sample 1294.
13,Channel 13: Huge fluctuation from -99.34 µV to 163.34 µV at sample 1295.
13,Channel 13: Huge fluctuation from 190.51 µV to 52.10 µV at sample 1297.
13,Channel 13: Huge fluctuation from 52.10 µV to -56.16 µV at sample 1298.
13,Channel 13: Huge fluctuation from -56.16 µV to 456.79 µV at sample 1299.
13,Channel 13: Huge fluctuation from 472.23 µV to 64.09 µV at sample 1301.
13,Channel 13: Huge fluctuation from 64.09 µV to -73.58 µV at sample 1302.
13,Channel 13: Huge fluctuation from -73.58 µV to 298.57 µV at sample 1303.
13,Channel 13: Huge fluctuation from 259.05 µV to -68.89 µV at sample 1305.
13,Channel 13: Huge fluctuation from -68.89 µV to 88.39 µV at sample 1306.
13,Channel 13: Huge fluctuation from 88.39 µV to 376.92 µV at sample 1307.
13,Channel 13: Huge fluctuation from 376.92 µV to 225.94 µV at sample 1308.
13,Channel 13: Huge fluctuation from 225.94 µV to -147.04 µV at sample 1309.
13,Channel 13: Huge fluctuation from -147.04 µV to 71.14 µV at sample 1310.
13,Channel 13: Huge fluctuation from 71.14 µV to 201.67 µV at sample 1311.
13,Channel 13: Huge fluctuation from 167.66 µV to -60.05 µV at sample 1313.
13,Channel 13: Huge fluctuation from -60.05 µV to 124.53 µV at sample 1314.
13,Channel 13: Huge fluctuation from 124.53 µV to 329.66 µV at sample 1315.
13,Channel 13: Huge fluctuation from 329.66 µV to 110.68 µV at sample 1316.
13,Channel 13: Huge fluctuation from 110.68 µV to -165.07 µV at sample 1317.
13,Channel 13: Huge fluctuation from -165.07 µV to 383.45 µV at sample 1318.
13,Channel 13: Huge fluctuation from 383.45 µV to 506.31 µV at sample 1319.
13,Channel 13: Huge fluctuation from 506.31 µV to 75.97 µV at sample 1320.
13,Channel 13: Huge fluctuation from 75.97 µV to -82.61 µV at sample 1321.
13,Channel 13: Huge fluctuation from -82.61 µV to 194.61 µV at sample 1322.
13,Channel 13: Huge fluctuation from 194.61 µV to 253.37 µV at sample 1323.
13,Channel 13: Huge fluctuation from 253.37 µV to -13.32 µV at sample 1324.
13,Channel 13: Huge fluctuation from -52.90 µV to 283.64 µV at sample 1326.
13,Channel 13: Huge fluctuation from 283.64 µV to 188.38 µV at sample 1327.
13,Channel 13: Huge fluctuation from 188.38 µV to -60.35 µV at sample 1328.
13,Channel 13: Huge fluctuation from -60.35 µV to 0.89 µV at sample 1329.
13,Channel 13: Huge fluctuation from 0.89 µV to 346.37 µV at sample 1330.
13,Channel 13: Huge fluctuation from 346.37 µV to 220.73 µV at sample 1331.
13,Channel 13: Huge fluctuation from 220.73 µV to 60.45 µV at sample 1332.
13,Channel 13: Huge fluctuation from 14.13 µV to 215.85 µV at sample 1334.
13,Channel 13: Huge fluctuation from 177.01 µV to -29.81 µV at sample 1336.
13,Channel 13: Huge fluctuation from -29.81 µV to 188.99 µV at sample 1337.
13,Channel 13: Huge fluctuation from 188.99 µV to 481.37 µV at sample 1338.
13,Channel 13: Huge fluctuation from 481.37 µV to 137.59 µV at sample 1339.
13,Channel 13: Huge fluctuation from 137.59 µV to 7.12 µV at sample 1340.
13,Channel 13: Huge fluctuation from 7.12 µV to 155.64 µV at sample 1341.
13,Channel 13: Huge fluctuation from 155.64 µV to 279.73 µV at sample 1342.
13,Channel 13: Huge fluctuation from 279.73 µV to 99.52 µV at sample 1343.
13,Channel 13: Huge fluctuation from 99.52 µV to -25.80 µV at sample 1344.
13,Channel 13: Huge fluctuation from -25.80 µV to 187.05 µV at sample 1345.
13,Channel 13: Huge fluctuation from 187.05 µV to 245.51 µV at sample 1346.
13,Channel 13: Huge fluctuation from 245.51 µV to 11.41 µV at sample 1347.
13,Channel 13: Huge fluctuation from 27.04 µV to 176.05 µV at sample 1349.
13,Channel 13: Huge fluctuation from 176.05 µV to 268.45 µV at sample 1350.
13,Channel 13: Huge fluctuation from 268.45 µV to -1.01 µV at sample 1351.
13,Channel 13: Huge fluctuation from -21.44 µV to 307.48 µV at sample 1353.
13,Channel 13: Huge fluctuation from 307.48 µV to 223.47 µV at sample 1354.
13,Channel 13: Huge fluctuation from 223.47 µV to -59.94 µV at sample 1355.
13,Channel 13: Huge fluctuation from -59.94 µV to 68.67 µV at sample 1356.
13,Channel 13: Huge fluctuation from 68.67 µV to 678.84 µV at sample 1357.
13,Channel 13: Huge fluctuation from 678.84 µV to 237.69 µV at sample 1358.
13,Channel 13: Huge fluctuation from 237.69 µV to 50.64 µV at sample 1359.
13,Channel 13: Huge fluctuation from 49.23 µV to 285.32 µV at sample 1361.
13,Channel 13: Huge fluctuation from 285.32 µV to 167.21 µV at sample 1362.
13,Channel 13: Huge fluctuation from 167.21 µV to 5.72 µV at sample 1363.
13,Channel 13: Huge fluctuation from 5.72 µV to 127.49 µV at sample 1364.
13,Channel 13: Huge fluctuation from 127.49 µV to 221.82 µV at sample 1365.
13,Channel 13: Huge fluctuation from 221.82 µV to 120.60 µV at sample 1366.
13,Channel 13: Huge fluctuation from 120.60 µV to -99.04 µV at sample 1367.
13,Channel 13: Huge fluctuation from -99.04 µV to 186.22 µV at sample 1368.
13,Channel 13: Huge fluctuation from 186.22 µV to 347.50 µV at sample 1369.
13,Channel 13: Huge fluctuation from 347.50 µV to 74.76 µV at sample 1370.
13,Channel 13: Huge fluctuation from 66.95 µV to 190.87 µV at sample 1372.
13,Channel 13: Huge fluctuation from 190.87 µV to 334.80 µV at sample 1373.
13,Channel 13: Huge fluctuation from 334.80 µV to 26.04 µV at sample 1374.
13,Channel 13: Huge fluctuation from 26.04 µV to -104.76 µV at sample 1375.
13,Channel 13: Huge fluctuation from -104.76 µV to 573.72 µV at sample 1376.
13,Channel 13: Huge fluctuation from 573.72 µV to 226.74 µV at sample 1377.
13,Channel 13: Huge fluctuation from 226.74 µV to 26.41 µV at sample 1378.
13,Channel 13: Huge fluctuation from 4.45 µV to 337.29 µV at sample 1380.
13,Channel 13: Huge fluctuation from 337.29 µV to 231.43 µV at sample 1381.
13,Channel 13: Huge fluctuation from 231.43 µV to -97.73 µV at sample 1382.
13,Channel 13: Huge fluctuation from -97.73 µV to 85.90 µV at sample 1383.
13,Channel 13: Huge fluctuation from 85.90 µV to 382.09 µV at sample 1384.
13,Channel 13: Huge fluctuation from 382.09 µV to 163.85 µV at sample 1385.
13,Channel 13: Huge fluctuation from 163.85 µV to -49.45 µV at sample 1386.
13,Channel 13: Huge fluctuation from -49.45 µV to 103.27 µV at sample 1387.
13,Channel 13: Huge fluctuation from 103.27 µV to 403.40 µV at sample 1388.
13,Channel 13: Huge fluctuation from 403.40 µV to 133.19 µV at sample 1389.
13,Channel 13: Huge fluctuation from 133.19 µV to 14.50 µV at sample 1390.
13,Channel 13: Huge fluctuation from 14.50 µV to 159.07 µV at sample 1391.
13,Channel 13: Huge fluctuation from 159.07 µV to 216.63 µV at sample 1392.
13,Channel 13: Huge fluctuation from 172.97 µV to -130.46 µV at sample 1394.
13,Channel 13: Huge fluctuation from -130.46 µV to 396.56 µV at sample 1395.
13,Channel 13: Huge fluctuation from 396.56 µV to 224.07 µV at sample 1396.
13,Channel 13: Huge fluctuation from 224.07 µV to 27.51 µV at sample 1397.
13,Channel 13: Huge fluctuation from 27.51 µV to -120.75 µV at sample 1398.
13,Channel 13: Huge fluctuation from -120.75 µV to 250.93 µV at sample 1399.
13,Channel 13: Huge fluctuation from 250.93 µV to 190.76 µV at sample 1400.
13,Channel 13: Huge fluctuation from 190.76 µV to -64.37 µV at sample 1401.
13,Channel 13: Huge fluctuation from -35.69 µV to 208.56 µV at sample 1403.
13,Channel 13: Huge fluctuation from 208.56 µV to 273.59 µV at sample 1404.
13,Channel 13: Huge fluctuation from 273.59 µV to 39.34 µV at sample 1405.
13,Channel 13: Huge fluctuation from 39.34 µV to 93.46 µV at sample 1406.
13,Channel 13: Huge fluctuation from 93.46 µV to 329.23 µV at sample 1407.
13,Channel 13: Huge fluctuation from 329.23 µV to 211.60 µV at sample 1408.
13,Channel 13: Huge fluctuation from 211.60 µV to -150.88 µV at sample 1409.
13,Channel 13: Huge fluctuation from -150.88 µV to 64.31 µV at sample 1410.
13,Channel 13: Huge fluctuation from 64.31 µV to 229.81 µV at sample 1411.
13,Channel 13: Huge fluctuation from 229.81 µV to 328.16 µV at sample 1412.
13,Channel 13: Huge fluctuation from 328.16 µV to -192.25 µV at sample 1413.
13,Channel 13: Huge fluctuation from -192.25 µV to 223.63 µV at sample 1414.
13,Channel 13: Huge fluctuation from 223.63 µV to 357.85 µV at sample 1415.
13,Channel 13: Huge fluctuation from 357.85 µV to 103.50 µV at sample 1416.
13,Channel 13: Huge fluctuation from 55.54 µV to 175.86 µV at sample 1418.
13,Channel 13: Huge fluctuation from 175.86 µV to 408.25 µV at sample 1419.
13,Channel 13: Huge fluctuation from 408.25 µV to 80.69 µV at sample 1420.
13,Channel 13: Huge fluctuation from 46.72 µV to 175.26 µV at sample 1422.
13,Channel 13: Huge fluctuation from 175.26 µV to 336.08 µV at sample 1423.
13,Channel 13: Huge fluctuation from 336.08 µV to -37.55 µV at sample 1424.
13,Channel 13: Huge fluctuation from -44.89 µV to 182.62 µV at sample 1426.
13,Channel 13: Huge fluctuation from 182.62 µV to 335.60 µV at sample 1427.
13,Channel 13: Huge fluctuation from 335.60 µV to -50.64 µV at sample 1428.
13,Channel 13: Huge fluctuation from -50.64 µV to 30.53 µV at sample 1429.
13,Channel 13: Huge fluctuation from 30.53 µV to 186.14 µV at sample 1430.
13,Channel 13: Huge fluctuation from 186.14 µV to 537.36 µV at sample 1431.
13,Channel 13: Huge fluctuation from 537.36 µV to -19.69 µV at sample 1432.
13,Channel 13: Huge fluctuation from -19.69 µV to 137.68 µV at sample 1433.
13,Channel 13: Huge fluctuation from 137.68 µV to 342.90 µV at sample 1434.
13,Channel 13: Huge fluctuation from 342.90 µV to 162.21 µV at sample 1435.
13,Channel 13: Huge fluctuation from 162.21 µV to -149.85 µV at sample 1436.
13,Channel 13: Huge fluctuation from -149.85 µV to 116.66 µV at sample 1437.
13,Channel 13: Huge fluctuation from 116.66 µV to 393.46 µV at sample 1438.
13,Channel 13: Huge fluctuation from 393.46 µV to 132.33 µV at sample 1439.
13,Channel 13: Huge fluctuation from 132.33 µV to 33.26 µV at sample 1440.
13,Channel 13: Huge fluctuation from 33.26 µV to 140.88 µV at sample 1441.
13,Channel 13: Huge fluctuation from 140.88 µV to 233.57 µV at sample 1442.
13,Channel 13: Huge fluctuation from 233.57 µV to 88.16 µV at sample 1443.
13,Channel 13: Huge fluctuation from 88.16 µV to -15.39 µV at sample 1444.
13,Channel 13: Huge fluctuation from -15.39 µV to 192.93 µV at sample 1445.
13,Channel 13: Huge fluctuation from 192.93 µV to 274.44 µV at sample 1446.
13,Channel 13: Huge fluctuation from 274.44 µV to 44.37 µV at sample 1447.
13,Channel 13: Huge fluctuation from 44.37 µV to -89.30 µV at sample 1448.
13,Channel 13: Huge fluctuation from -89.30 µV to 278.04 µV at sample 1449.
13,Channel 13: Huge fluctuation from 278.04 µV to 584.02 µV at sample 1450.
13,Channel 13: Huge fluctuation from 584.02 µV to 3.87 µV at sample 1451.
13,Channel 13: Huge fluctuation from 3.87 µV to 73.90 µV at sample 1452.
13,Channel 13: Huge fluctuation from 73.90 µV to 296.94 µV at sample 1453.
13,Channel 13: Huge fluctuation from 296.94 µV to 233.90 µV at sample 1454.
13,Channel 13: Huge fluctuation from 233.90 µV to -83.83 µV at sample 1455.
13,Channel 13: Huge fluctuation from -83.83 µV to 52.51 µV at sample 1456.
13,Channel 13: Huge fluctuation from 52.51 µV to 203.31 µV at sample 1457.
